edition,type,subtype,winner,title,director,year,country,premiere,competition,casting,distributor,producer,screenplay,soundtrack,subtitles,audio,length,genre,Fonction Guest,IMDB,Lien IMDB,original_title,URL Poster,text_fr,text_nl,text_en
1990,guest,jury,,European short film competition,"William, Harpur",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0367156/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,European short film competition,"Franck, Boels",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,European short film competition,"Georges, Jetter",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm10639613/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,European short film competition,"Mark, Deitch",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,European short film competition,"Bruno, Edera",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,European short film competition,"Nassos, Katakouzinos",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm1277375/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,European short film competition,"Hanne, Lindemann",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0441122/?ref_=nv_sr_srsg_1,,,,,
1990,guest,jury,,European short film competition,"Joseph, Lluis-Comeron",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,European short film competition,"Emidio, Uva",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,Make Up Contest,"Bob, Keen",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0366063/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,Make Up Contest,"Jean-Pierre, Finotto",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0278341/?ref_=nv_sr_srsg_1,,,,,
1990,guest,jury,,Make Up Contest,"Jo, Avonstond",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm3568620/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,Make Up Contest,"Brigitte, Dewelle",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,Make Up Contest,"Patrick, Parmentier",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,Make Up Contest,"Edmond,  Jamoulle",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,Make Up Contest,"Françoise, Pecquerau",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,International Body Painting Contest,"Dario, Argento",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm2369579/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,International Body Painting Contest,"Jean-Pierre, Finotto",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm0278341/?ref_=nv_sr_srsg_1,,,,,
1990,guest,jury,,International Body Painting Contest,"Brigitte, Tabary",,,,,,,,,,,,,,,,https://www.imdb.com/name/nm2978527/?ref_=nv_sr_srsg_0,,,,,
1990,guest,jury,,International Body Painting Contest,"Jos, Brands",,,,,,,,,,,,,,,,,,,,,
1990,guest,jury,,International Body Painting Contest,"Jean-Paul, Duriau",,,,,,,,,,,,,,,,,,,,,
1990,guest,movie,,,"Bob, Keen",,USA,,,,,,,,,,,,"SFX , Make-up",,"https:,,www.imdb.com,name,nm0444571,",,,,,
1990,guest,movie,,THE AMITYVILLE HORROR,"Rod, Steiger",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0001768,",,,,,
1990,guest,movie,,THE KINDRED,"Rod, Steiger",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0001768,",,,,,
1990,guest,movie,,ALTERED STATES,"Ken, Russell",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0001692,",,,,,
1990,guest,movie,,THE CHURCH,"Michele, Soavi",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0811714,",,,,,
1990,guest,movie,,SPONTANEOUS COMBUSTION,"Tobe, Hooper",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0001361,",,,,,
1990,guest,movie,,"I, MADMAN","Tibor, Takács",,Hungary,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0847749,",,,,,
1990,guest,movie,,BRIDE OF THE RE-ANIMATOR,"Jeffrey, Combs",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0001062,",,,,,
1990,guest,movie,,ROBO JOX,"Jeffrey, Combs",,USA,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0001062,",,,,,
1990,guest,movie,,HARD TO BE A GOD,"Peter, Fleischmann",,Germany,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0281538,",,,,,
1990,guest,movie,,MURKY WATER,"Jesus, Garay",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0304879,",,,,,
1990,guest,movie,,SANTA SANGRE,"Axel, Jodorowsky",,Chile,,,,,,,,,,,,Actor,,"https:,,www.imdb.com,name,nm0423525,",,,,,
1990,guest,movie,,SANTA SANGRE,"Alejandro, Jodorowsky",,Chile,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0423524,",,,,,
1990,guest,movie,,UNA OMBRA AL JARDI,"Antonio, Chavarrías",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0154464,",,,,,
1990,guest,movie,,,"Dario, Argento",,Italy,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000783,",,,,,
1990,guest,movie,,ALL DOGS GO TO HEAVEN (CHARLIE),"Don, Bluth",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0089940,",,,,,
1990,guest,movie,,"SILENT NIGHT, DEADLY NIGHT 3: BETTER WATCH OUT! (BLIND TERROR)","Monte, Hellman",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0375494,",,,,,
1990,guest,movie,,NIGHTBREED,"Clive, Barker",,USA,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0000850,",,,,,
1990,guest,movie,,BLACK RAINBOW,"Mike, Hodges",,UK,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0388198,",,,,,
1990,guest,movie,,GARUM,"Tomás, Muñoz",,Spain,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0616515,",,,,,
1990,guest,movie,,APPROCHE,"Daniel, Aurousseau",,France,,,,,,,,,,,,Director,,,,,,,
1990,guest,movie,,BABY BLOOD,"Alain, Robak",,France,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0730156,",,,,,
1990,guest,movie,,MEETING PLACE,"Goran, Markovic",,Yugoslavia,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0548648,",,,,,
1990,guest,movie,,DEJA VU,"Goran, Markovic",,Yugoslavia,,,,,,,,,,,,Director,,"https:,,www.imdb.com,name,nm0548648,",,,,,
1990,palmares,Golden Raven,Winner,MURKY WATER,Jesus Garay,1990,Spain,,International Competition,,,,,,,,,Mystery,,,,,,,,
1990,palmares,Silver Raven,,SOCIETY,Brian Yuzna,1989,USA,,International Competition,,,,,,,,99',"Comedy, Horror",,,"https:,,www.imdb.com,title,tt0098354,?ref_=fn_al_tt_1",,,,,
1990,palmares,Silver Raven,,THE DISCARNATES,Nobuhiko Obayashi,1988,Japan,,International Competition,,,,,,,,108',"Drama, Fantasy",,,"https:,,www.imdb.com,title,tt0125217,?ref_=nv_sr_srsg_0",,,,,
1990,palmares,Prize of the European Television Stations,Winner,CRUEL SORT,Jaroslava Havettova,1989,Czekoslovakia,,European short film competition,,,,,,,,12',Animation,,,"https:,,www.imdb.com,title,tt0124225,?ref_=fn_al_tt_1",,,,,
1990,palmares,Audience Award,,UHLOZ,Guy Jacques,1989,France,,European short film competition,,,,,,,,13',,,,"https:,,www.imdb.com,title,tt0216317,?ref_=fn_al_tt_1",,,,,
1990,location,,,AUDITORIUM PASSAGE 44,,,,,,,,,,,,,,,,,,,,,,
1990,edition,Poster,,Poster 1990,"Nicollet,",,,,"Painter and, mainly, illustrator, he produces
many book covers for the publishing
houses Néo, Néo Plus, Gallimard/Folio,
Presses de la Cité, Lattès, etc.
Nicollet is also the illustrator of great
classics of the fantastic literature (Les
poèmes de Lovecraft) and of detective novels
(Harry Dickson). Jean-Michel Nicollet is in fact
a genuine graphic necromancer: he succeeds
only too well in conjuring up the supernatural
and in giving it a definite form.",,,,,,,,,,,,,,,,,
1990,edition,"Edito, Edito 1990",,Edito 1990,,,,,,,,,,,,,,,,,,,,,,
1990,event,"Fantastic Night, 8th Fantastic Night",,8th Fantastic Night,,,,,,,,,,,,,,,,,,,,,,
1990,event,Make Up,,7th Make Up Contest,,,,,,,,,,,,,,,,,,,,,,
1990,event,Body Painting,,3rd International Body Painting Contest,,,,,,,,,,,,,,,,,,,,,,
1990,event,Vampire Ball,,4th Vampire Ball,,,,,,,,,,,,,,,,,,,,,,
1990,event,Focus,,,,,,,,,,,,,,,,,,,,,,,,
1990,event,Art Exhibition,,CONTAINERS,,,,,,,,,,,,,,,,,,,,,,
1990,event,Art Exhibition,,COMICS : The American Way,,,,,,,,,,,,,,,,,,,,,,
1990,event,Art Exhibition,,,"Pascal, Demeuldre",,,,,,,,,,,,,,,,,,,,,
1990,event,Art Exhibition,,,"Jean, Nikola",,,,,,,,,,,,,,,,,,,,,
1990,event,Art Exhibition,,,"Tom, Frantzen",,,,,,,,,,,,,,,,,,,,,
1990,event,Art Exhibition,,,"Eduard, Van Giel",,,,,,,,,,,,,,,,,,,,,
